PartID,PartDescription,PartBinAddress,PartBarCode,Product Class,Current Stock,On Order,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26
PR-8228,"G02352, G90102, 97720 42628RH",31B-1-2-B,0,07 Not Classed,445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
PR-8229,"G01427, 97509 Mits/P TC 42659",31B-2-2-B,0,07 Not Classed,233,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-8243,"G00735,97168 TC 45609",31B-2-2-B,0,07 Not Classed,377,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,1,0
PR-8248,97316 G00740 Rov  TC 45728,31B-3-2-B,0,07 Not Classed,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
PR-8253,"97313, G00866  TB  45589",31B-3-2-B,0,07 Not Classed,340,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8266,"G00111, G01491, 97269 48659 TC",31B-1-3-B,0,07 Not Classed,161,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-8267,"G02621,97746,98324,48687,NJ200",30C-1-5-F*,0,07 Not Classed,199,0,1,3,0,1,3,3,0,1,8,8,3,0,3,3,5,2,3,3,1,5,5,5,5,4,0,6,2,3,5,3,2,5,2,1,1,3
PR-8270,Pulsar N12 Gea/b f TBR  487918,31B-1-3-B,0,07 Not Classed,203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8273,G02381 Dyn/P TB 48828,31B-1-3-B,0,07 Not Classed,274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8278,50.68.8   TC  50688,31B-2-3-B,0,07 Not Classed,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8289,For/Maz Fnt whl,31B-2-3-B,0,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8289R,"G03087, 97801 52708.5   RH",31B-2-3-B,0,07 Not Classed,214,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PR-8292,Oil seal  TC 52789,31B-3-3-B,0,07 Not Classed,414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-831009,"G02107, 97517 KC 831009 LH",30C-2-5-F*,0,07 Not Classed,146,0,2,4,2,0,1,1,0,0,1,1,0,1,2,0,3,3,1,0,3,4,0,1,1,0,0,0,0,0,1,3,0,2,0,0,0,0
PR-8312,G02409 97728  SC 56858,31D-1-5-B,0,07 Not Classed,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8317,"G01570,97503,97505 TC 58809",31B-3-3-B,0,07 Not Classed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PR-8336,"G02423,97090 97165 TB62858",31B-1-3-B,0,07 Not Classed,218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8338,"G02123,97448 98021 32.5466 RH",31B-1-3-B,0,07 Not Classed,1177,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
PR-8350,"G02430, 97184  TC 65888",31D-1-5-B,0,07 Not Classed,193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8370,G02440 97734 TC 72888,31D-2-5-B,0,07 Not Classed,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
PR-8387L,"G00434, 97259  R/m 8010010 LH",31D-3-5-B,0,07 Not Classed,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PR-8387R,"G01497, 97258 Hon 8010010 RH",30C-3-5-F*,0,07 Not Classed,51,0,2,1,0,2,0,2,0,0,1,1,3,3,1,0,1,2,1,2,0,2,2,0,1,1,1,2,2,1,1,1,0,2,0,0,1,2
PR-841048,"98307,98410,461295S N16 Viton",31D-1-5-B,0,07 Not Classed,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
PR-8477,"G01651,G02531,97225 901109 LH",30C-4-5-F*,0,07 Not Classed,72,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,3,2,0,0,0,1,0,0,0,3,0
PR-8478,"G01095, 97075 N/P TB 356413",31B-2-3-B,0,07 Not Classed,466,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-8484,"G00870, G01426 97174 TC426512",31B-2-3-B,0,07 Not Classed,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
PR-851038,"G02740, 97754 Lan 851038 LH",30C-5-5-F*,0,07 Not Classed,227,0,0,0,4,0,0,1,1,7,1,6,2,2,1,4,3,3,1,7,0,0,7,6,5,4,1,2,1,0,1,4,4,1,0,5,0,0
PR-8610010,"G01547, 97646 NIS 8610010 LH",31D-1-5-B,0,07 Not Classed,243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0
PR-8610310,"G03101, 97812 Sub 8610310 LH",30C-1-5-F*,0,07 Not Classed,48,0,5,16,5,4,3,1,9,6,2,5,7,10,4,15,5,7,2,26,4,4,8,11,6,4,2,19,5,6,9,11,2,9,6,7,8,6
PR-881068,"G02622,97747,98411 881068.5L",30C-2-5-F*,0,07 Not Classed,126,0,10,21,12,12,9,16,16,15,17,17,6,6,12,10,28,14,12,10,7,6,6,14,8,8,27,13,30,32,2,7,8,16,8,8,3,8
PR-8810811,"G90108, 98412 Tran 8810811 LH",31D-1-3-B,0,07 Not Classed,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-8910510,"G02972,97948,97980 VI 8910510L",30C-3-5-F*,0,07 Not Classed,259,0,3,6,2,6,7,13,3,18,5,8,1,0,2,7,7,11,8,5,1,4,7,3,5,12,1,5,5,8,2,3,3,8,4,5,3,7
PR-891099,"G02738, 97752 891099/10 LH",31D-1-3-B,0,07 Not Classed,127,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PR-901107,"G90116, 98416  901107 LH",31D-3-3-B,0,07 Not Classed,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-9011412,"G90115,98245 Tri 9011412 LH",31D-1-3-B,0,07 Not Classed,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
PR-911109,"G90018, 97467  911109/12 LH",31D-2-3-B,0,07 Not Classed,296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-911119,"G02631,97748,98217 911119 LH",31D-3-3-B,0,07 Not Classed,24,0,0,0,0,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
PR-9134,Ford EA P/S TC 31.75 41.28 6.4,31B-3-3-B,0,07 Not Classed,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-921109,"G00466,G02593,97740,  921109 L",30C-4-5-F*,0,07 Not Classed,56,0,5,2,2,1,2,1,3,1,2,6,4,8,1,1,1,2,2,-5,0,3,2,4,4,3,2,0,2,4,3,1,1,5,2,3,6,1
PR-9311413,"G03068, 97798 9311413 LH",31D-2-3-B,0,07 Not Classed,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PR-9315,"Ford,Com TB  19.05 33.34 7.9",31B-3-3-B,0,07 Not Classed,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-9511011,G01803  97264 9511011 LH,31D-3-3-B,0,07 Not Classed,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-9511412,98317  Vit 9511412 LH,31D-1-4-B,0,07 Not Classed,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-951159,"G30036, 97821 951159.5  LH",30C-5-5-F*,0,07 Not Classed,159,0,5,6,7,13,2,12,8,4,12,5,7,8,12,16,15,12,6,10,7,10,10,8,11,9,3,9,7,9,0,13,7,18,6,23,7,11
PR-9811610,G90118 97942 Vit 9811610 LH,31D-1-4-B,0,07 Not Classed,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR-991199,"G02971, 97778  991199.5 LH",31D-2-4-B,0,07 Not Classed,210,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
SA-0157,Tels/626 83-87 Front S/bumper,31-B-3-11,0,07 Not Classed,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA-0158,Tels/626 83-87 Rear S/bumper,31-B-4-11,0,07 Not Classed,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA-3059,Telstar/626 Front Strut bumper,31-B-3-10,0,07 Not Classed,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA-3062,Telstar/626 Rear Strut bumper,31-B-4-12,0,07 Not Classed,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBP-3957,"Landcruiser BJ60,FJ60 S/bumper",8-B-5-6,9346140033791,07 Not Classed,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SBP-3958,Lndcruiser RH Leaf Spring Bump,8-B-5-6,9346140033807,07 Not Classed,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
SBP-3959,Lndcruiser LH Leaf Spring Bump,8-B-5-6,9346140033814,07 Not Classed,9,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
SBP-3960,Lndcruiser RR Leaf Spring Bump,8-B-10-3,9346140033821,07 Not Classed,29,0,0,2,5,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
SBP-3961,"Hil GGN15,KUN/TGN16 Rear LSB",8-B-5-6,9346140036907,04 Bronze,12,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,4,0,2,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0
SBP-3962,Hilux Spring bumper,8-B-6-3,9346140036914,07 Not Classed,50,50,4,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SBP-3963,"Hil GGN120,GUN122/123,TGN RLSB",8-B-5-6,9346140036921,07 Not Classed,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SM-6700K,"Ford All AU,BA,BF,FG Front SM",13-A-4-5,9346140028735,01 Platinum,447,0,32,51,57,48,27,60,27,36,28,31,21,50,40,44,63,35,44,28,23,44,36,25,32,45,55,51,34,38,44,23,13,32,22,24,19,25
SM-6710RLH,"Comm VE, VF 06-17 Rear LH SM",13-C-9-5,9346140045008,04 Bronze,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,5,4,3,7,6,4,14,10,8
SM-6710RRH,"Comm VE, VF 06-17 Rear RH SM",13-C-8-5,9346140045015,04 Bronze,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,6,3,5,6,6,4,18,8,6
SM-6711/B,Com VR-VE Frnt Strut w/bearing,13-A-1-5,9346140017524,01 Platinum,756,0,124,160,140,116,141,118,115,114,114,130,96,115,116,151,114,105,124,86,53,128,74,75,90,97,91,101,132,81,117,81,62,98,115,103,97,94
SM-6712,"Astra,Barina,Vectra Front SM",13-C-2-3,9346140017531,04 Bronze,61,0,2,4,0,2,2,0,0,0,2,-2,0,3,0,0,0,2,2,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,2,2,2,4
SM-6712/B,"Astra,Barina,Vectra Fr SM W/B",13-C-7-5,9346140021415,03 Silver,20,0,20,16,8,3,32,14,6,6,10,12,10,14,16,9,12,13,15,15,10,11,16,2,16,11,18,16,19,8,14,16,17,9,2,12,21,16
SM-6713/B,"Laser KF,KH 90-94 Frnt LR W/B",36A-1-1,9346140028506,04 Bronze,25,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,2,1,0,0,0,2,0,2,4,4,0,-2,0,2,2,0,0,0,0,0,1,-2
SM-6713/BK,"Las KF,KH1.6,1.8L 90-94 SM Kit",1-D-1-2,9346140048283,07 Not Classed,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM-6714/B,"323 BA,Laser KJ 94-98 Front",13-C-10-1,9346140017555,04 Bronze,34,0,2,12,6,6,2,4,2,4,12,4,3,6,8,7,2,6,4,6,0,0,0,-2,6,2,4,4,2,4,4,2,4,0,2,4,4,4
SM-6715/B,"323 BJ 1.6,1.8 98-03 Fr LR W/B",13-C-10-2,9346140017562,03 Silver,104,0,11,1,8,5,6,6,4,9,8,0,6,0,6,13,6,4,7,7,1,6,12,0,4,2,10,9,6,7,2,12,9,7,11,15,0,8
SM-6716/B,626 GF 2.0L 97-02 Fro L/R W/B,36A-1-1,9346140017579,04 Bronze,80,0,9,0,0,0,4,0,2,0,6,-1,0,2,0,2,2,3,0,2,2,0,2,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0
SM-6717/B,"626 GE,TeL AX-AY 91-97 Fr W/B",36A-1-1,9346140017586,04 Bronze,32,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,4,0,0,2,2,0,-2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SM-6718/B,"Mazda 3, Focus 2L 04-09 Fr W/B",13-A-1-4,9346140017593,01 Platinum,230,0,36,61,28,0,32,44,34,47,55,46,54,49,39,51,46,36,37,44,22,61,27,41,33,46,39,50,54,59,34,61,40,51,33,25,33,40
SM-6718/BK,"Mazda 3, Focus 2L 04-09 Fr kit",13-C-5-5,9346140042595,03 Silver,99,100,1,7,27,51,16,5,9,12,14,19,24,6,12,7,8,6,13,6,1,18,21,7,2,17,4,8,11,2,19,19,10,4,13,19,15,24
SM-6719,Mazda 6 2.3L 02-on Front SM,13-C-9-1,9346140017609,04 Bronze,12,30,0,2,0,2,4,-2,2,2,0,0,0,2,4,0,0,0,5,0,0,0,4,0,6,0,4,1,0,0,0,0,4,1,1,2,0,2
SM-6719/B,Maz 6 GG 2.3L 02-08 Front SM,13-C-9-2,9346140028742,03 Silver,126,0,6,4,8,12,6,6,1,6,7,2,4,5,6,14,5,4,2,4,6,10,5,3,10,4,6,4,6,6,5,16,0,1,3,7,1,5
SM-6720/B,MPV LW V6 99-06 Fr L+R W/B,13-C-8-1,9346140017616,04 Bronze,19,0,2,0,0,0,2,0,0,0,0,-2,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,2,2,0,4,0,0,4,2,2
SM-6721/B,"Esca,Tribu V6 01-05 Fr LR W/B",13-C-8-2,9346140017623,04 Bronze,59,0,1,4,14,6,4,1,0,4,0,6,4,3,0,4,6,6,2,2,0,3,1,2,4,3,2,6,2,4,4,2,4,4,2,4,5,2
SM-6722/B,"323 BG 1.6,1.8L 90-96 Bearing",36A-2-1,9346140043318,04 Bronze,9,20,0,0,0,0,1,-4,2,0,0,0,0,4,-2,0,2,2,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,2,0,2
SM-6723/B,"Fest, 121 91-02 Front S/M W/B",13-C-7-1,9346140025024,04 Bronze,120,0,12,8,10,8,5,4,5,2,2,10,11,12,6,9,4,4,2,3,0,4,4,6,6,4,2,6,8,4,9,5,2,6,6,10,10,8
SM-6724,Mondeo HA-HE 2.0 94-01 Frnt LR,36A-2-1,9346140017654,05 No Sales FY25,58,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM-6725/B,"Focus LR,LS 02-07 Front SM W/B",13-C-7-2,9346140017661,04 Bronze,51,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0
SM-6726/B,"Fiesta WP,WQ 04-08 Front SM WB",13-C-6-1,9346140025031,04 Bronze,46,0,0,2,2,2,4,2,4,5,5,3,5,5,1,7,3,2,4,0,2,2,0,4,0,0,2,4,5,2,0,2,0,2,6,2,1,2
SM-6727B,Starlet 91-99 Front SM 15mm ID,13-C-6-2,9346140017685,04 Bronze,52,0,4,-2,0,2,0,0,2,0,2,2,0,0,4,0,0,0,2,0,0,0,2,0,4,0,0,8,2,0,2,2,2,2,-4,0,2,0
SM-6727B14,Starlet 91-99 Front SM 14mm ID,13-C-3-6,9346140024157,04 Bronze,22,0,4,2,0,0,4,0,0,8,0,0,0,2,2,2,2,0,0,2,0,0,0,0,2,0,0,4,2,3,0,0,4,4,0,0,2,0
SM-6728B,Tercel 91-96 Front SM 15mm ID,36A-2-2,9346140017692,04 Bronze,7,0,0,2,0,2,2,-2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,0
SM-6728B14,Tercel 91-96 Front SM 14mm ID,13-C-1-6,9346140022726,04 Bronze,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SM-6729B,Echo NCP10-13 03-07 Front L/R,13-C-6-4,9346140017708,04 Bronze,85,0,3,4,2,2,3,4,6,3,2,8,4,9,0,3,0,2,3,5,4,6,2,1,4,5,9,6,6,2,2,5,2,5,0,4,1,4
SM-6730/B,Yaris NCP90-93 05-12 Front W/B,13-A-5-2,9346140017715,02 Gold,373,0,17,33,33,12,14,6,15,16,22,7,15,11,18,24,14,24,20,22,8,19,36,16,14,14,32,27,28,18,25,17,19,8,14,19,27,38
SM-6731B,Corona ST171 2.0 88-93 Front,36A-1-2,9346140017722,06 First Sale in FY26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SM-6732B,Corona ST191 2.0L 94-96 Front,36A-1-2,9346140017739,07 Not Classed,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM-6733B,Corolla AE92 1.6L 88-94 Front,13-C-10-3,9346140017746,04 Bronze,35,0,2,7,6,1,4,10,2,0,1,0,2,0,2,0,0,2,4,-2,0,0,6,4,4,4,0,6,0,0,0,0,2,0,6,4,2,5
SM-6734B,Corolla AE101-102 94-00 Front,13-C-10-4,9346140017753,04 Bronze,15,0,0,7,4,2,1,3,4,2,0,0,6,4,3,2,2,0,2,4,0,0,4,0,5,0,0,4,0,0,2,0,2,0,0,2,0,3
SM-6735B=SM-6733B,Corolla ZZE110 1.8 98-02 Front,13-C-9-3,9346140017760,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM-6736B,"Camry SV21,22 4/V6 87-93 Front",36B-1-3,9346140017777,04 Bronze,25,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,0,0,2,0,0,2
SM-6737,"Cam SXV,VCV10 92-98 Front SM",13-C-8-6,9346140017784,04 Bronze,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0
SM-6737/B,"Cam SXV,VCV10 92-98 Frt W/B",36A-1-4,9346140019153,05 No Sales FY25,18,0,2,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,0
SM-6738LH/B,"Cam MCV20,ES300 97-02 FLH W/B",13-C-7-4,9346140017791,03 Silver,152,0,5,7,10,9,6,10,2,12,6,9,6,2,2,6,3,2,6,4,4,2,7,7,3,5,5,4,6,5,7,3,1,5,2,3,1,1
SM-6738RH/B,"Cam MCV20,ES300 97-02 FRH W/B",13-C-8-4,9346140017807,03 Silver,162,0,6,7,10,9,6,7,3,10,3,9,6,2,2,6,3,2,6,2,4,2,5,9,3,4,6,6,6,5,8,5,1,3,3,3,2,1
SM-6739LH/B,"Camry MCV36,SXV20 Front LH W/B",13-C-6-3,9346140017814,03 Silver,130,0,11,12,9,10,10,9,11,7,6,8,12,7,5,9,6,2,6,7,5,11,4,9,4,2,5,9,7,4,5,6,3,3,6,8,0,12
SM-6739RH/B,"Camry MCV36,SXV20 Front RH W/B",13-C-7-3,9346140017821,03 Silver,128,0,9,11,10,10,9,9,10,8,4,6,11,9,4,7,7,2,7,6,5,10,4,8,4,2,5,9,6,4,6,6,3,2,7,8,2,12
SM-6741B,"RAV4 SXA10,11 2.0L 94-03 Front",13-A-1-1,9346140017845,02 Gold,139,300,15,23,27,23,31,29,7,11,20,20,32,29,18,27,26,13,20,7,18,9,19,23,21,17,24,29,13,23,18,29,18,18,18,20,18,14
SM-6742/B,Micra K11E 95-97 Frt LR  W/B,13-C-5-4,9346140017852,04 Bronze,51,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,1,0,0,0,0,2,0,0,0,0,0,0
SM-6743/B,"Pulsar N14,N15 91-00 Fr LR W/B",13-C-4-3,9346140017869,03 Silver,47,100,0,4,0,2,6,4,2,0,0,0,4,2,3,4,10,4,2,4,0,2,6,4,4,4,12,4,4,2,12,0,0,2,4,6,1,8
SM-6744/B,"Pulsa N16 1.6,1.8 00-05 Fr W/B",13-C-4-4,9346140017876,03 Silver,55,100,8,1,10,5,2,0,2,4,9,10,-1,0,4,8,8,0,6,0,0,2,9,4,2,10,10,9,11,3,7,2,0,3,2,10,0,0
SM-6745/B,Maxima A32 3.0L 95-99 Fr W/B,36B-1-3,9346140017883,04 Bronze,48,0,0,0,0,0,0,2,0,0,0,0,2,-2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SM-6746B,Nissan 240SX 2.4L 89-98 Front,36A-2-2,9346140017890,05 No Sales FY25,6,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM-6747/B,"Mur Z50, XTrail 00-08 Front SM",13-C-3-4,9346140017906,04 Bronze,134,0,6,10,0,7,8,4,2,2,7,6,4,9,2,8,4,-1,3,-2,6,2,3,-2,4,0,7,2,0,0,8,0,2,0,4,0,2,1
SM-6748B,Pintara U12 89-92 Front strut,36A-2-4,9346140017913,04 Bronze,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SM-6749B NIL*,Laurel C32 1.8L 84-88 Front SM,13-C-1-3,9346140017920,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM-6750B,Pintara 2.4L 89-92 Front Strut,36A-2-2,9346140017937,04 Bronze,10,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SM-6751B,Bluebird U13 2.4L 93-97 Front,36B-2-2,9346140017944,04 Bronze,9,30,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0
SM-6752B,Lancer 92-96 Frnt SM w/bearing,13-B-10-2,9346140017951,04 Bronze,39,100,0,6,9,5,2,6,0,6,6,0,2,6,4,2,6,7,2,0,2,0,7,2,0,0,2,4,2,8,2,4,0,4,1,6,4,0
SM-6753,Lancer 97-00 Front w/o bearing,36A-2-4,9346140017968,05 No Sales FY25,26,0,0,0,0,0,2,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM-6754R,Lancer CC 93-96 Rear L/R S/M,13-B-9-2,9346140017975,04 Bronze,61,0,2,0,10,0,2,20,0,2,4,12,1,2,0,0,2,20,0,0,0,22,0,2,0,0,2,0,0,0,4,11,6,2,2,0,6,24
SM-6755/B,"Lancer CG,CH 96-07 Front S/W/B",13-B-8-1,9346140024591,04 Bronze,99,0,5,4,5,4,10,0,0,3,4,6,6,6,6,8,2,2,4,2,6,0,5,10,-2,6,2,3,8,6,0,8,6,4,0,6,7,0
SM-6756B,FTO 2.0 V6 94-01Front Strut Mt,13-B-8-2,9346140017999,04 Bronze,34,0,2,0,2,1,0,-2,0,2,4,2,2,0,2,0,2,0,2,2,2,4,0,0,0,0,2,4,2,2,2,0,0,0,2,1,0,1
SM-6757,"Grandis,Nimbus UG 2.4 Front SM",13-B-7-1,9346140018002,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM-6757/B,"Grandis,Nimbus UG Front SM W/B",36A-1-4,9346140028841,04 Bronze,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM-6758B,"Excel,Coupe 89-98 Front LR Str",36A-1-5,9346140018019,05 No Sales FY25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
